code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2014J,624156,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
CCC,2014J,624493,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
CCC,2014J,624789,M,Scotland,HE Qualification,0-10%,0-35,0,60,Y,Pass
CCC,2014J,624927,M,East Midlands Region,HE Qualification,80-90%,0-35,0,60,N,Distinction
CCC,2014J,625067,M,West Midlands Region,HE Qualification,90-100%,0-35,0,30,N,Pass
CCC,2014J,625098,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
CCC,2014J,625263,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass
CCC,2014J,625541,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail
CCC,2014J,626103,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
CCC,2014J,626296,M,South Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass
CCC,2014J,626407,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
CCC,2014J,626417,M,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Pass
CCC,2014J,626519,M,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
CCC,2014J,626625,M,Scotland,A Level or Equivalent,50-60%,0-35,1,30,N,Fail
CCC,2014J,626878,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
CCC,2014J,627184,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail
CCC,2014J,627283,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
CCC,2014J,627290,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
CCC,2014J,627401,M,London Region,HE Qualification,40-50%,0-35,0,60,N,Distinction
CCC,2014J,627471,F,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,Pass
CCC,2014J,628114,M,Scotland,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
CCC,2014J,628216,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass
CCC,2014J,628300,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
CCC,2014J,628361,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction
CCC,2014J,628376,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
CCC,2014J,628777,M,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
CCC,2014J,628910,M,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
CCC,2014J,629096,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
CCC,2014J,629405,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
CCC,2014J,629535,M,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Fail
CCC,2014J,629692,M,North Western Region,A Level or Equivalent,10-20,0-35,1,60,N,Distinction
CCC,2014J,629696,M,Wales,HE Qualification,80-90%,0-35,1,60,N,Distinction
CCC,2014J,630013,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
CCC,2014J,630177,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass
CCC,2014J,630200,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,30,N,Fail
CCC,2014J,630452,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014J,630479,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
CCC,2014J,630519,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass
CCC,2014J,630905,M,Wales,HE Qualification,50-60%,0-35,0,120,N,Distinction
CCC,2014J,630935,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
CCC,2014J,631073,M,South West Region,HE Qualification,30-40%,0-35,0,30,N,Fail
CCC,2014J,631247,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
CCC,2014J,631771,M,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Distinction
CCC,2014J,631924,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
CCC,2014J,632004,M,West Midlands Region,HE Qualification,60-70%,35-55,0,30,N,Pass
CCC,2014J,632083,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
CCC,2014J,633008,M,Wales,Post Graduate Qualification,80-90%,35-55,0,30,N,Distinction
CCC,2014J,633047,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail
CCC,2014J,633179,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass
CCC,2014J,633303,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,0,60,N,Distinction
CCC,2014J,633334,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,90,N,Fail
CCC,2014J,633504,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
CCC,2014J,633511,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
CCC,2014J,633544,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Pass
CCC,2014J,633634,M,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail
CCC,2014J,633746,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
CCC,2014J,633914,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
CCC,2014J,634200,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
CCC,2014J,634309,M,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail
CCC,2014J,634351,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014J,634536,M,East Midlands Region,HE Qualification,90-100%,0-35,0,120,N,Pass
CCC,2014J,634552,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
CCC,2014J,634600,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
CCC,2014J,634648,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014J,634721,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
CCC,2014J,634824,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014J,636124,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,0,60,N,Distinction
CCC,2014J,636364,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Distinction
CCC,2014J,636783,M,North Region,HE Qualification,40-50%,0-35,0,150,N,Distinction
CCC,2014J,636996,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,Y,Pass
CCC,2014J,637691,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
CCC,2014J,637708,M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Distinction
CCC,2014J,638018,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014J,639012,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,150,N,Fail
CCC,2014J,640773,M,South West Region,Lower Than A Level,10-20,0-35,0,150,Y,Pass
CCC,2014J,641363,M,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
CCC,2014J,642591,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
CCC,2014J,642838,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
CCC,2014J,643404,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
CCC,2014J,643757,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Fail
CCC,2014J,643758,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
CCC,2014J,644246,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
CCC,2014J,644369,M,Wales,Lower Than A Level,70-80%,0-35,0,150,N,Pass
CCC,2014J,644480,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
CCC,2014J,644974,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
CCC,2014J,645586,M,Scotland,HE Qualification,10-20,0-35,0,90,N,Pass
CCC,2014J,645792,M,South West Region,Lower Than A Level,70-80%,0-35,0,110,N,Distinction
CCC,2014J,646071,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass
CCC,2014J,646363,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Fail
CCC,2014J,646589,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,Y,Pass
CCC,2014J,646998,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014J,647083,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,180,N,Fail
CCC,2014J,647148,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
CCC,2014J,647464,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
CCC,2014J,647865,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014J,647888,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
CCC,2014J,648140,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
CCC,2014J,648285,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
CCC,2014J,648369,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass
CCC,2014J,648590,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
CCC,2014J,648854,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
CCC,2014J,648959,M,South East Region,Lower Than A Level,80-90%,0-35,0,240,N,Fail
CCC,2014J,649343,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
CCC,2014J,650105,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail
CCC,2014J,650145,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
CCC,2014J,650341,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Fail
CCC,2014J,650370,F,Scotland,HE Qualification,10-20,0-35,0,90,N,Pass
CCC,2014J,650856,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
CCC,2014J,651058,M,London Region,A Level or Equivalent,90-100%,35-55,0,90,N,Fail
CCC,2014J,651267,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
CCC,2014J,651508,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction
CCC,2014J,651759,M,London Region,HE Qualification,50-60%,55<=,0,120,N,Distinction
CCC,2014J,651935,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
CCC,2014J,652428,M,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail
CCC,2014J,652501,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
CCC,2014J,652894,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
CCC,2014J,652902,M,London Region,HE Qualification,40-50%,0-35,0,120,N,Distinction
CCC,2014J,653115,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,120,N,Pass
CCC,2014J,653452,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
CCC,2014J,654114,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
CCC,2014J,654504,M,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
CCC,2014J,655353,M,London Region,HE Qualification,70-80%,35-55,0,150,N,Pass
CCC,2014J,655498,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
CCC,2014J,655927,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
CCC,2014J,655973,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
CCC,2014J,656929,F,London Region,A Level or Equivalent,10-20,0-35,0,210,N,Fail
CCC,2014J,657210,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
CCC,2014J,669530,F,West Midlands Region,HE Qualification,60-70%,55<=,0,90,N,Pass
CCC,2014J,674497,M,Wales,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
CCC,2014J,674699,F,South Region,No Formal quals,90-100%,0-35,0,120,N,Pass
CCC,2014J,674808,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
CCC,2014J,674882,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
CCC,2014J,675054,M,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass
CCC,2014J,675374,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass
CCC,2014J,676538,M,London Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass
CCC,2014J,676964,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass
CCC,2014J,677018,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
CCC,2014J,677459,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass
CCC,2014J,677741,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
CCC,2014J,678194,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,Fail
CCC,2014J,678203,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
CCC,2014J,678393,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail
CCC,2014J,678419,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
CCC,2014J,678790,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
CCC,2014J,679179,M,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail
CCC,2014J,679386,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
CCC,2014J,679939,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
CCC,2014J,680027,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Distinction
CCC,2014J,680133,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction
CCC,2014J,680267,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
CCC,2014J,680492,M,London Region,HE Qualification,40-50%,35-55,0,90,N,Pass
CCC,2014J,680765,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
CCC,2014J,680804,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass
CCC,2014J,681235,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
CCC,2014J,681302,M,North Western Region,HE Qualification,20-30%,0-35,0,60,N,Pass
CCC,2014J,682259,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014J,682511,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
CCC,2014J,682569,M,South Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass
CCC,2014J,682717,M,Scotland,HE Qualification,20-30%,35-55,0,150,N,Fail
CCC,2014J,684617,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
CCC,2014J,684663,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,Fail
CCC,2014J,684905,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014J,685212,M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Pass
CCC,2014J,685287,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass
CCC,2014J,685412,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
CCC,2014J,685458,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
CCC,2014J,685487,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,Y,Distinction
CCC,2014J,685557,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail
CCC,2014J,685950,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass
CCC,2014J,685952,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
CCC,2014J,686268,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
CCC,2014J,686558,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
CCC,2014J,686584,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Pass
CCC,2014J,687023,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
CCC,2014J,687310,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail
CCC,2014J,687686,M,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
CCC,2014J,687772,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
CCC,2014J,687981,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Pass
CCC,2014J,688337,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
CCC,2014J,689050,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Distinction
CCC,2014J,689190,F,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
CCC,2014J,689217,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
CCC,2014J,689527,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail
CCC,2014J,689759,M,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Pass
CCC,2014J,689855,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Distinction
CCC,2014J,690365,M,Scotland,Lower Than A Level,10-20,35-55,0,90,N,Pass
CCC,2014J,690507,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
CCC,2014J,690733,M,South West Region,HE Qualification,70-80%,55<=,0,120,N,Distinction
CCC,2014J,691177,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
CCC,2014J,691218,M,South West Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
CCC,2014J,692603,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Distinction
CCC,2014J,693058,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
CCC,2014J,694579,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
CCC,2014J,694680,M,South Region,HE Qualification,20-30%,35-55,0,60,N,Pass
CCC,2014J,695270,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
CCC,2014J,695653,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014J,697460,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail
CCC,2014J,698024,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail
CCC,2014J,943374,M,Scotland,Lower Than A Level,50-60%,55<=,0,30,N,Fail
CCC,2014J,1031884,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
CCC,2014J,1068316,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
CCC,2014J,1078701,F,South West Region,HE Qualification,40-50%,35-55,0,90,N,Pass
CCC,2014J,1332356,M,East Midlands Region,HE Qualification,70-80%,35-55,0,30,N,Pass
CCC,2014J,1490624,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction
CCC,2014J,1501577,M,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction
CCC,2014J,1552044,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass
CCC,2014J,1561750,F,Scotland,Lower Than A Level,0-10%,35-55,1,60,N,Fail
CCC,2014J,1564630,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass
CCC,2014J,1592048,M,Wales,HE Qualification,30-40%,55<=,0,60,N,Distinction
CCC,2014J,1658963,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,150,N,Pass
CCC,2014J,1674799,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Pass
CCC,2014J,1810414,M,South Region,HE Qualification,90-100%,35-55,0,90,N,Fail
CCC,2014J,1874160,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Pass
CCC,2014J,1902240,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
CCC,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction
CCC,2014J,2020916,M,North Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
CCC,2014J,2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass
CCC,2014J,2172136,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
CCC,2014J,2257112,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass
CCC,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
CCC,2014J,2340786,M,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,Distinction
CCC,2014J,2376512,M,London Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
CCC,2014J,2388623,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Fail
CCC,2014J,2394090,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,130,N,Pass
CCC,2014J,2421961,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,30,N,Fail
CCC,2014J,2464118,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
CCC,2014J,2469688,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
CCC,2014J,2470326,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,120,Y,Fail
CCC,2014J,2522932,F,Scotland,HE Qualification,20-30%,0-35,1,210,N,Fail
CCC,2014J,2559144,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction
CCC,2014J,2598961,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
CCC,2014J,2599883,F,Scotland,A Level or Equivalent,30-40%,0-35,0,240,N,Distinction
CCC,2014J,2619025,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass
CCC,2014J,2620661,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
CCC,2014J,2622441,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
CCC,2014J,2623427,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail
CCC,2014J,2650741,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail
CCC,2014J,2686712,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail
DDD,2013B,131145,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2013B,233771,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
DDD,2013B,236620,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
DDD,2013B,269676,M,North Western Region,Lower Than A Level,20-30%,35-55,0,70,N,Pass
DDD,2013B,282193,M,North Western Region,No Formal quals,20-30%,0-35,1,120,N,Pass
DDD,2013B,285475,M,Yorkshire Region,HE Qualification,30-40%,0-35,1,120,N,Pass
DDD,2013B,290043,M,Scotland,A Level or Equivalent,50-60%,0-35,2,60,N,Pass
DDD,2013B,298040,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass
DDD,2013B,344367,M,North Region,Lower Than A Level,30-40%,0-35,1,120,N,Fail
DDD,2013B,351775,F,Scotland,HE Qualification,40-50%,35-55,0,70,N,Pass
DDD,2013B,354050,M,South West Region,A Level or Equivalent,70-80%,0-35,1,150,N,Fail
DDD,2013B,358075,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
DDD,2013B,366310,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
DDD,2013B,395757,M,South West Region,HE Qualification,50-60%,35-55,0,130,N,Pass
DDD,2013B,403085,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
DDD,2013B,415695,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
DDD,2013B,416008,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
DDD,2013B,465843,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Distinction
DDD,2013B,472949,F,London Region,HE Qualification,20-30%,35-55,1,120,N,Fail
DDD,2013B,473965,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
DDD,2013B,474451,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
DDD,2013B,478346,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,Distinction
DDD,2013B,480929,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Distinction
DDD,2013B,483275,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail
DDD,2013B,494919,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
DDD,2013B,500006,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,210,Y,Pass
DDD,2013B,502554,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
